id;size;rank;Rdiag
41010;6;6;
41011;3;3;
41012;3;3;
41013;3;3;
41014;3;3;
41015;3;3;
41016;6;6;
41017;1;1;
41018;3;3;
41019;3;3;
41020;5;5;
41021;4;4;
41022;4;4;
41023;1;1;
41024;3;3;
41025;3;3;
41026;1;1;
41027;6;6;
41028;3;3;
41029;6;6;
41030;3;3;
41031;3;3;
41032;3;3;
41033;3;3;
41034;3;3;
41035;3;3;
41036;3;3;
41037;3;3;
41038;3;3;
41039;1;1;
41040;2;2;
41041;3;3;
41042;6;6;
41043;3;3;
41044;6;6;
41045;3;3;
41046;3;3;
41047;3;3;
41048;12;12;
41049;3;3;
41050;3;3;
41051;3;3;
41052;3;3;
41053;3;3;
41054;9;9;
41055;3;3;
41056;9;9;
41057;3;3;
41058;6;6;
41059;3;3;
41060;3;3;
41061;3;3;
41062;3;3;
41063;6;6;
41064;3;3;
41065;3;3;
41066;9;9;
41067;7;7;
41068;2;2;
41069;2;2;
41070;3;3;
41071;4;4;
41072;3;3;
41073;3;3;
41074;3;3;
41075;3;3;
41076;3;3;
41077;3;3;
41078;3;3;
41079;2;2;
41080;7;7;
41081;6;6;
41082;3;3;
41083;3;3;
41084;2;2;
41085;3;3;
41086;3;3;
41087;3;3;
41088;3;3;
41089;3;3;
41090;3;3;
41091;3;3;
41092;3;3;
41093;3;3;
41094;3;3;
41095;6;6;
41096;3;3;
41097;6;6;
41098;3;3;
41099;6;6;
41100;3;3;
41101;3;3;
41102;3;3;
41103;12;12;
41104;6;6;
41105;3;3;
41106;12;12;
41107;3;3;
41108;3;3;
41109;3;3;
41110;3;3;
41111;3;3;
41112;3;3;
41113;3;3;
41114;3;3;
41115;3;3;
41116;3;3;
41117;3;3;
41118;4;4;
41119;5;5;
41120;6;6;
41121;1;1;
41122;2;2;
41123;6;6;
41124;6;6;
41125;3;3;
41126;3;3;
41127;3;3;
41128;3;3;
41129;3;3;
41130;3;3;
41131;6;6;
41132;3;3;
41133;3;3;
41134;6;6;
41135;3;3;
41136;3;3;
41137;3;3;
41138;3;3;
41139;6;6;
41140;9;9;
41141;3;3;
41142;3;3;
41143;6;6;
41144;3;3;
41145;6;6;
41146;12;12;
41147;3;3;
41148;3;3;
41149;3;3;
41150;3;3;
41151;6;6;
41152;3;3;
41153;3;3;
41154;3;3;
41155;3;3;
41156;3;3;
41157;3;3;
41158;6;6;
41159;6;6;
41160;3;3;
41161;6;6;
41162;6;6;
41163;6;6;
41164;3;3;
41165;3;3;
41166;3;3;
41167;3;3;
41168;3;3;
41169;3;3;
41170;9;9;
41171;6;6;
41172;3;3;
41173;6;6;
41174;3;3;
41175;3;3;
41176;3;3;
41177;9;9;
41178;6;6;
41179;3;3;
41180;3;3;
41181;12;12;
41182;3;3;
41183;3;3;
41184;3;3;
41185;3;3;
41186;3;3;
41187;3;3;
41188;3;3;
41189;3;3;
41190;3;3;
41191;3;3;
41192;6;6;
41193;3;3;
41194;6;6;
41195;3;3;
41196;3;3;
41197;9;9;
41198;6;6;
41199;3;3;
41200;3;3;
41201;3;3;
41202;6;6;
41203;3;3;
41204;3;3;
41205;3;3;
41206;6;6;
41207;3;3;
41208;6;6;
41209;3;3;
41210;3;3;
41211;6;6;
41212;3;3;
41213;3;3;
41214;3;3;
41215;3;3;
41216;3;3;
41217;3;3;
41218;3;3;
41219;3;3;
41220;3;3;
41221;6;6;
41222;3;3;
41223;3;3;
41224;3;3;
41225;3;3;
41226;3;3;
41227;3;3;
41228;3;3;
41229;3;3;
41230;3;3;
41231;3;3;
41232;6;6;
41233;3;3;
41234;3;3;
41235;6;6;
41236;3;3;
41237;2;2;
41238;7;7;
41239;3;3;
41240;3;3;
41241;3;3;
41242;6;6;
41243;3;3;
41244;3;3;
41245;3;3;
41246;6;6;
41247;3;3;
41248;3;3;
41249;3;3;
41250;3;3;
41251;3;3;
41252;10;10;
41253;1;1;
41254;7;7;
41255;1;1;
41256;3;3;
41257;12;12;
41258;9;9;
41259;3;3;
41260;9;9;
41261;3;3;
41262;3;3;
41263;3;3;
41264;9;9;
41265;3;3;
41266;6;6;
41267;9;9;
41268;6;6;
41269;6;6;
41270;3;3;
41271;3;3;
41272;1;1;
41273;3;3;
41274;3;3;
41275;1;1;
41276;6;6;
41277;7;7;
41278;7;7;
41279;6;6;
41280;3;3;
41281;1;1;
41282;1;1;
41283;7;7;
41284;3;3;
41285;3;3;
41286;3;3;
41287;6;6;
41288;6;6;
41289;3;3;
41290;3;3;
41291;3;3;
41292;3;3;
41293;3;3;
41294;3;3;
41295;9;9;
41296;6;6;
41297;3;3;
41298;3;3;
41299;3;3;
41300;3;3;
41301;3;3;
41302;6;6;
41303;3;3;
41304;3;3;
41305;3;3;
41306;3;3;
41307;3;3;
41308;3;3;
41309;3;3;
41310;3;3;
41311;3;3;
41312;9;9;
41313;3;3;
41314;3;3;
41315;3;3;
41316;3;3;
41317;3;3;
41318;3;3;
41319;3;3;
41320;3;3;
41321;3;3;
41322;3;3;
41323;6;6;
41324;3;3;
41325;3;3;
41326;6;6;
41327;3;3;
41328;3;3;
41329;3;3;
41330;3;3;
41331;6;6;
41332;3;3;
41333;3;3;
41334;3;3;
41335;6;6;
41336;3;3;
41337;3;3;
41338;3;3;
41339;3;3;
41340;3;3;
41341;3;3;
41342;3;3;
41343;3;3;
41344;3;3;
41345;3;3;
41346;3;3;
41347;3;3;
41348;3;3;
41349;3;3;
41350;3;3;
41351;3;3;
41352;6;6;
41353;3;3;
41354;3;3;
41355;6;6;
41356;9;9;
41357;3;3;
41358;6;6;
41359;3;3;
41360;3;3;
41361;3;3;
41362;6;6;
41363;3;3;
41364;3;3;
41365;6;6;
41366;6;6;
41367;6;6;
41368;3;3;
41369;3;3;
41370;6;6;
41371;3;3;
41372;6;6;
41373;3;3;
41374;9;9;
41375;3;3;
41376;3;3;
41377;15;15;
41378;3;3;
41379;9;9;
41380;3;3;
41381;3;3;
41382;6;6;
41383;6;6;
41384;3;3;
41385;3;3;
41386;3;3;
41387;3;3;
41388;3;3;
41389;3;3;
41390;3;3;
41391;3;3;
41392;3;3;
41393;9;9;
41394;3;3;
41395;6;6;
41396;9;9;
41397;3;3;
41398;3;3;
41399;3;3;
41400;3;3;
41401;6;6;
41402;3;3;
41403;6;6;
41404;6;6;
41405;3;3;
41406;6;6;
41407;3;3;
41408;3;3;
41409;3;3;
41410;12;12;
41411;3;3;
41412;3;3;
41413;3;3;
41414;6;6;
41415;3;3;
41416;3;3;
41417;3;3;
41418;6;6;
41419;3;3;
41420;3;3;
41421;3;3;
41422;3;3;
41423;6;6;
41424;3;3;
41425;3;3;
41426;3;3;
41427;3;3;
41428;1;1;
41429;1;1;
41430;3;3;
41431;3;3;
41432;3;3;
41433;3;3;
41434;3;3;
41435;6;6;
41436;3;3;
41437;3;3;
41438;3;3;
41439;3;3;
41440;3;3;
41441;3;3;
41442;3;3;
41443;9;9;
41444;3;3;
41445;3;3;
41446;3;3;
41447;3;3;
41448;3;3;
41449;9;9;
41450;3;3;
41451;3;3;
41452;3;3;
41453;2;2;
41454;1;1;
41455;3;3;
41456;3;3;
41457;3;3;
41458;3;3;
41459;3;3;
41460;3;3;
41461;3;3;
41462;3;3;
41463;3;3;
41464;3;3;
41465;3;3;
41466;3;3;
41467;6;6;
41468;3;3;
41469;3;3;
41470;3;3;
41471;3;3;
41472;3;3;
41473;3;3;
41474;3;3;
41475;3;3;
41476;3;3;
41477;3;3;
41478;3;3;
41479;3;3;
41480;3;3;
41481;3;3;
41482;3;3;
41483;3;3;
41484;3;3;
41485;3;3;
41486;6;6;
41487;6;6;
41488;6;6;
41489;6;6;
41490;3;3;
41491;6;6;
41492;3;3;
41493;3;3;
41494;3;3;
41495;6;6;
41496;3;3;
41497;3;3;
41498;3;3;
41499;3;3;
41500;1;1;
41501;3;3;
41502;6;6;
41503;1;1;
41504;3;3;
41505;6;6;
41506;1;1;
41507;9;9;
41508;3;3;
41509;3;3;
41510;3;3;
41511;9;9;
41512;3;3;
41513;3;3;
41514;3;3;
41515;6;6;
41516;9;9;
41517;6;6;
41518;6;6;
41519;2;2;
41520;1;1;
41521;6;6;
41522;6;6;
41523;3;3;
41524;3;3;
41525;3;3;
41526;6;6;
41527;3;3;
41528;9;9;
41529;6;6;
41530;3;3;
41531;3;3;
41532;9;9;
41533;6;6;
41534;3;3;
41535;6;6;
41536;3;3;
41537;3;3;
41538;6;6;
41539;6;6;
41540;3;3;
41541;3;3;
41542;6;6;
41543;3;3;
41544;3;3;
41545;3;3;
41546;3;3;
41547;3;3;
41548;3;3;
41549;3;3;
41550;3;3;
41551;3;3;
41552;3;3;
41553;3;3;
41554;1;1;
41555;2;2;
41556;3;3;
41557;6;6;
41558;3;3;
41559;3;3;
41560;3;3;
41561;3;3;
41562;3;3;
41563;6;6;
41564;3;3;
41565;9;9;
41566;3;3;
41567;3;3;
41568;3;3;
41569;3;3;
41570;3;3;
41571;3;3;
41572;3;3;
41573;3;3;
41574;3;3;
41575;6;6;
41576;3;3;
41577;3;3;
41578;3;3;
41579;3;3;
41580;3;3;
41581;6;6;
41582;3;3;
41583;3;3;
41584;6;6;
41585;6;6;
41586;3;3;
41587;3;3;
41588;6;6;
41589;2;2;
41590;1;1;
41591;3;3;
41592;3;3;
41593;3;3;
41594;3;3;
41595;2;2;
41596;4;4;
41597;9;9;
41598;3;3;
41599;3;3;
41600;3;3;
41601;3;3;
41602;3;3;
41603;3;3;
41604;6;6;
41605;6;6;
41606;3;3;
41607;3;3;
41608;3;3;
41609;3;3;
41610;3;3;
41611;3;3;
41612;3;3;
41613;3;3;
41614;3;3;
41615;6;6;
41616;3;3;
41617;3;3;
41618;6;6;
41619;3;3;
41620;3;3;
41621;4;4;
41622;4;4;
41623;4;4;
41624;6;6;
41625;1;1;
41626;4;4;
41627;3;3;
41628;6;6;
41629;6;6;
41630;3;3;
41631;3;3;
41632;3;3;
41633;3;3;
41634;3;3;
41635;3;3;
41636;3;3;
41637;3;3;
41638;3;3;
41639;3;3;
41640;3;3;
41641;3;3;
41642;3;3;
41643;3;3;
41644;3;3;
41645;3;3;
41646;3;3;
41647;3;3;
41648;6;6;
41649;3;3;
41650;3;3;
41651;3;3;
41652;3;3;
41653;9;9;
41654;9;9;
41655;3;3;
41656;3;3;
41657;3;3;
41658;6;6;
41659;6;6;
41660;3;3;
41661;3;3;
41662;3;3;
41663;3;3;
41664;3;3;
41665;4;4;
41666;3;3;
41667;3;3;
41668;3;3;
41669;3;3;
41670;3;3;
41671;3;3;
41672;3;3;
41673;3;3;
41674;3;3;
41675;3;3;
41676;6;6;
41677;3;3;
41678;6;6;
41679;3;3;
41680;3;3;
41681;6;6;
41682;3;3;
41683;3;3;
41684;3;3;
41685;3;3;
41686;6;6;
41687;3;3;
41688;3;3;
41689;6;6;
41690;6;6;
41691;3;3;
41692;3;3;
41693;3;3;
41694;3;3;
41695;3;3;
41696;2;2;
41697;1;1;
41698;3;3;
41699;3;3;
41700;3;3;
41701;3;3;
41702;6;6;
41703;3;3;
41704;3;3;
41705;3;3;
41706;3;3;
41707;3;3;
41708;3;3;
41709;3;3;
41710;6;6;
41711;3;3;
41712;3;3;
41713;3;3;
41714;3;3;
41715;3;3;
41716;6;6;
41717;3;3;
41718;3;3;
41719;3;3;
41720;9;9;
41721;6;6;
41722;3;3;
41723;3;3;
41724;6;6;
41725;6;6;
41726;6;6;
41727;3;3;
41728;3;3;
41729;3;3;
41730;3;3;
41731;9;9;
41732;3;3;
41733;3;3;
41734;3;3;
41735;3;3;
41736;3;3;
41737;3;3;
41738;3;3;
41739;3;3;
41740;3;3;
41741;2;2;
41742;1;1;
41743;3;3;
41744;3;3;
41745;3;3;
41746;6;6;
41747;3;3;
41748;6;6;
41749;3;3;
41750;6;6;
41751;3;3;
41752;6;6;
41753;6;6;
41754;3;3;
41755;3;3;
41756;6;6;
41757;3;3;
41758;6;6;
41759;6;6;
41760;3;3;
41761;3;3;
41762;3;3;
41763;3;3;
41764;3;3;
41765;3;3;
41766;3;3;
41767;3;3;
41768;6;6;
41769;3;3;
41770;3;3;
41771;7;7;
41772;6;6;
41773;3;3;
41774;1;1;
41775;1;1;
41776;1;1;
41777;7;7;
41778;4;4;
41779;3;3;
41780;4;4;
41781;6;6;
41782;3;3;
41783;3;3;
41784;1;1;
41785;6;6;
41786;3;3;
41787;6;6;
41788;3;3;
41789;3;3;
41790;3;3;
41791;3;3;
41792;3;3;
41793;3;3;
41794;3;3;
41795;3;3;
41796;3;3;
41797;3;3;
41798;3;3;
41799;3;3;
41800;6;6;
41801;3;3;
41802;3;3;
41803;3;3;
41804;9;9;
41805;3;3;
41806;3;3;
41807;6;6;
41808;3;3;
41809;3;3;
41810;3;3;
41811;2;2;
41812;1;1;
41813;3;3;
41814;6;6;
41815;3;3;
41816;5;5;
41817;3;3;
41818;1;1;
41819;3;3;
41820;6;6;
41821;6;6;
41822;3;3;
41823;6;6;
41824;6;6;
41825;3;3;
41826;3;3;
41827;3;3;
41828;3;3;
41829;3;3;
41830;3;3;
41831;3;3;
41832;3;3;
41833;3;3;
41834;3;3;
41835;3;3;
41836;6;6;
41837;1;1;
41838;3;3;
41839;6;6;
41840;3;3;
41841;3;3;
41842;3;3;
41843;6;6;
41844;3;3;
41845;3;3;
41846;3;3;
41847;3;3;
41848;3;3;
41849;6;6;
41850;9;9;
41851;6;6;
41852;10;10;
41853;2;2;
41854;6;6;
41855;9;9;
41856;3;3;
41857;3;3;
41858;3;3;
41859;6;6;
41860;3;3;
41861;3;3;
41862;3;3;
41863;3;3;
41864;3;3;
41865;3;3;
41866;3;3;
41867;3;3;
41868;3;3;
41869;3;3;
41870;3;3;
41871;3;3;
41872;3;3;
41873;3;3;
41874;6;6;
41875;3;3;
41876;6;6;
41877;3;3;
41878;3;3;
41879;6;6;
41880;3;3;
41881;3;3;
41882;6;6;
41883;3;3;
41884;3;3;
41885;3;3;
41886;3;3;
41887;6;6;
41888;3;3;
41889;3;3;
41890;3;3;
41891;6;6;
41892;6;6;
41893;3;3;
41894;6;6;
41895;3;3;
41896;3;3;
41897;3;3;
41898;3;3;
41899;3;3;
41900;6;6;
41901;3;3;
41902;3;3;
41903;3;3;
41904;3;3;
41905;3;3;
41906;3;3;
41907;3;3;
41908;6;6;
41909;3;3;
41910;3;3;
41911;3;3;
41912;6;6;
41913;3;3;
41914;3;3;
41915;3;3;
41916;3;3;
41917;6;6;
41918;6;6;
41919;3;3;
41920;9;9;
41921;3;3;
41922;3;3;
41923;3;3;
41924;6;6;
41925;3;3;
41926;3;3;
41927;3;3;
41928;6;6;
41929;3;3;
41930;3;3;
41931;6;6;
41932;3;3;
41933;3;3;
41934;3;3;
41935;3;3;
41936;3;3;
41937;3;3;
41938;3;3;
41939;3;3;
41940;3;3;
41941;3;3;
41942;3;3;
41943;12;12;
41944;3;3;
41945;6;6;
41946;6;6;
41947;3;3;
41948;6;6;
41949;3;3;
41950;6;6;
41951;6;6;
41952;3;3;
41953;3;3;
41954;3;3;
41955;3;3;
41956;3;3;
41957;6;6;
41958;9;9;
41959;3;3;
41960;6;6;
41961;6;6;
41962;9;9;
41963;3;3;
41964;3;3;
41965;3;3;
41966;6;6;
41967;9;9;
41968;3;3;
41969;3;3;
41970;3;3;
41971;6;6;
41972;3;3;
41973;9;9;
41974;12;12;
41975;3;3;
41976;1;1;
41977;3;3;
41978;1;1;
41979;4;4;
41980;3;3;
41981;1;1;
41982;3;3;
41983;6;6;
41984;3;3;
41985;3;3;
41986;3;3;
41987;3;3;
41988;3;3;
41989;3;3;
41990;15;15;
41991;1;1;
41992;4;4;
41993;1;1;
41994;4;4;
41995;3;3;
41996;4;4;
41997;3;3;
41998;1;1;
41999;6;6;
42000;3;3;
42001;3;3;
42002;9;9;
42003;1;1;
42004;9;9;
42005;6;6;
42006;9;9;
42007;3;3;
42008;3;3;
42009;9;9;
42010;3;3;
42011;8;8;
42012;1;1;
42013;3;3;
42014;1;1;
42015;3;3;
42016;3;3;
42017;8;8;
42018;1;1;
42019;1;1;
42020;3;3;
42021;6;6;
42022;3;3;
42023;9;9;
42024;3;3;
42025;1;1;
42026;3;3;
42027;3;3;
42028;4;4;
42029;3;3;
42030;3;3;
42031;6;6;
42032;3;3;
42033;3;3;
42034;3;3;
42035;9;9;
42036;3;3;
42037;3;3;
42038;9;9;
42039;3;3;
42040;3;3;
42041;3;3;
42042;3;3;
42043;1;1;
42044;4;4;
42045;3;3;
42046;3;3;
42047;3;3;
42048;3;3;
42049;3;3;
42050;3;3;
42051;3;3;
42052;3;3;
42053;6;6;
42054;6;6;
42055;3;3;
42056;3;3;
42057;3;3;
42058;3;3;
42059;3;3;
42060;3;3;
42061;3;3;
42062;3;3;
42063;9;9;
42064;6;6;
42065;3;3;
42066;3;3;
42067;3;3;
42068;3;3;
42069;3;3;
42070;3;3;
42071;3;3;
42072;3;3;
42073;6;6;
42074;3;3;
42075;3;3;
42076;3;3;
42077;3;3;
42078;3;3;
42079;3;3;
42080;3;3;
42081;3;3;
42082;3;3;
42083;3;3;
42084;3;3;
42085;9;9;
42086;3;3;
42087;3;3;
42088;3;3;
42089;3;3;
42090;3;3;
42091;3;3;
42092;3;3;
42093;12;12;
42094;3;3;
42095;6;6;
42096;3;3;
42097;3;3;
42098;6;6;
42099;3;3;
42100;3;3;
42101;3;3;
42102;3;3;
42103;6;6;
42104;3;3;
42105;3;3;
42106;3;3;
42107;3;3;
42108;3;3;
42109;3;3;
42110;6;6;
42111;3;3;
42112;3;3;
42113;3;3;
42114;3;3;
42115;6;6;
42116;3;3;
42117;3;3;
42118;3;3;
42119;3;3;
42120;3;3;
42121;3;3;
42122;2;2;
42123;1;1;
42124;5;5;
42125;3;3;
42126;1;1;
42127;6;6;
42128;3;3;
42129;3;3;
42130;3;3;
42131;3;3;
42132;6;6;
42133;6;6;
42134;3;3;
42135;3;3;
42136;3;3;
42137;3;3;
42138;3;3;
42139;3;3;
42140;3;3;
42141;3;3;
42142;3;3;
42143;3;3;
42144;6;6;
42145;2;2;
42146;1;1;
42147;3;3;
42148;3;3;
42149;3;3;
42150;3;3;
42151;3;3;
42152;6;6;
42153;3;3;
42154;3;3;
42155;6;6;
42156;3;3;
42157;3;3;
42158;3;3;
42159;3;3;
42160;3;3;
42161;3;3;
42162;3;3;
42163;6;6;
42164;3;3;
42165;3;3;
42166;3;3;
42167;3;3;
42168;3;3;
42169;6;6;
42170;6;6;
42171;3;3;
42172;3;3;
42173;3;3;
42174;12;12;
42175;3;3;
42176;3;3;
42177;3;3;
42178;2;2;
42179;1;1;
42180;3;3;
42181;3;3;
42182;3;3;
42183;3;3;
42184;3;3;
42185;3;3;
42186;2;2;
42187;1;1;
42188;3;3;
42189;3;3;
42190;3;3;
42191;3;3;
42192;3;3;
42193;3;3;
42194;3;3;
42195;3;3;
42196;6;6;
42197;3;3;
42198;3;3;
42199;3;3;
42200;3;3;
42201;3;3;
42202;3;3;
42203;3;3;
42204;2;2;
42205;4;4;
42206;3;3;
42207;3;3;
42208;3;3;
42209;3;3;
42210;6;6;
42211;3;3;
42212;3;3;
42213;3;3;
42214;3;3;
42215;3;3;
42216;3;3;
42217;3;3;
42218;3;3;
42219;3;3;
42220;2;2;
42221;4;4;
42222;6;6;
42223;3;3;
42224;3;3;
42225;3;3;
42226;6;6;
42227;3;3;
42228;3;3;
42229;3;3;
42230;6;6;
42231;3;3;
42232;3;3;
42233;3;3;
42234;3;3;
42235;6;6;
42236;3;3;
42237;3;3;
42238;3;3;
42239;3;3;
42240;3;3;
42241;3;3;
42242;3;3;
42243;3;3;
42244;3;3;
42245;3;3;
42246;3;3;
42247;3;3;
42248;3;3;
42249;3;3;
42250;3;3;
42251;3;3;
42252;3;3;
42253;3;3;
42254;3;3;
42255;3;3;
42256;3;3;
42257;3;3;
42258;3;3;
42259;3;3;
42260;3;3;
42261;3;3;
42262;3;3;
42263;9;9;
42264;6;6;
42265;6;6;
42266;3;3;
42267;3;3;
42268;3;3;
42269;3;3;
42270;3;3;
42271;3;3;
42272;3;3;
42273;3;3;
42274;3;3;
42275;3;3;
42276;3;3;
42277;8;8;
42278;7;7;
42279;4;4;
42280;3;3;
42281;6;6;
42282;3;3;
42283;3;3;
42284;6;6;
42285;3;3;
42286;3;3;
42287;3;3;
42288;3;3;
42289;3;3;
42290;3;3;
42291;1;1;
42292;3;3;
42293;8;8;
42294;4;4;
42295;6;6;
42296;3;3;
42297;3;3;
42298;6;6;
42299;6;6;
42300;3;3;
42301;5;5;
42302;3;3;
42303;1;1;
42304;6;6;
42305;6;6;
42306;3;3;
42307;13;13;
42308;1;1;
42309;3;3;
42310;3;3;
42311;6;6;
42312;27;27;
42313;3;3;
42314;3;3;
42315;3;3;
42316;3;3;
42317;3;3;
42318;3;3;
42319;3;3;
42320;3;3;
42321;3;3;
42322;1;1;
42323;4;4;
42324;6;6;
42325;2;2;
42326;6;6;
42327;3;3;
42328;3;3;
42329;4;4;
42330;6;6;
42331;3;3;
42332;3;3;
42333;6;6;
42334;3;3;
42335;3;3;
42336;3;3;
42337;3;3;
42338;3;3;
42339;6;6;
42340;3;3;
42341;6;6;
42342;3;3;
42343;3;3;
42344;3;3;
42345;3;3;
42346;4;4;
42347;3;3;
42348;5;5;
42349;1;1;
42350;2;2;
42351;1;1;
42352;3;3;
42353;6;6;
42354;3;3;
42355;3;3;
42356;3;3;
42357;3;3;
42358;3;3;
42359;3;3;
42360;4;4;
42361;4;4;
42362;3;3;
42363;3;3;
42364;3;3;
42365;4;4;
42366;3;3;
42367;3;3;
42368;3;3;
42369;3;3;
42370;3;3;
42371;3;3;
42372;3;3;
42373;3;3;
42374;3;3;
42375;3;3;
42376;3;3;
42377;3;3;
42378;6;6;
42379;6;6;
42380;3;3;
42381;3;3;
42382;3;3;
42383;3;3;
42384;3;3;
42385;3;3;
42386;3;3;
42387;4;4;
42388;3;3;
42389;3;3;
42390;3;3;
42391;3;3;
42392;6;6;
42393;3;3;
42394;3;3;
42395;3;3;
42396;6;6;
42397;3;3;
42398;3;3;
42399;3;3;
42400;8;8;
42401;6;6;
42402;6;6;
42403;6;6;
42404;4;4;
42405;9;9;
42406;3;3;
42407;1;1;
42408;3;3;
42409;1;1;
42410;3;3;
42411;3;3;
42412;6;6;
42413;6;6;
42414;3;3;
42415;4;4;
42416;4;4;
42417;1;1;
42418;3;3;
42419;3;3;
42420;6;6;
42421;3;3;
42422;1;1;
42423;3;3;
42424;3;3;
42425;3;3;
42426;1;1;
42427;3;3;
42428;6;6;
42429;3;3;
42430;9;9;
42431;3;3;
42432;6;6;
42433;3;3;
42434;3;3;
42435;3;3;
42436;3;3;
42437;3;3;
42438;3;3;
42439;3;3;
42440;3;3;
42441;3;3;
42442;3;3;
42443;6;6;
42444;3;3;
42445;3;3;
42446;3;3;
42447;3;3;
42448;12;12;
42449;3;3;
42450;1;1;
42451;1;1;
42452;1;1;
42453;6;6;
42454;3;3;
42455;3;3;
42456;3;3;
42457;3;3;
42458;3;3;
42459;3;3;
42460;3;3;
42461;3;3;
42462;3;3;
42463;3;3;
42464;6;6;
42465;3;3;
42466;3;3;
42467;3;3;
42468;6;6;
42469;3;3;
42470;3;3;
42471;6;6;
42472;6;6;
42473;3;3;
42474;4;4;
42475;3;3;
42476;3;3;
42477;3;3;
42478;3;3;
42479;3;3;
42480;3;3;
42481;3;3;
42482;3;3;
42483;3;3;
42484;3;3;
42485;3;3;
42486;6;6;
42487;6;6;
42488;6;6;
42489;3;3;
42490;3;3;
42491;3;3;
42492;2;2;
42493;1;1;
42494;3;3;
42495;3;3;
42496;3;3;
42497;3;3;
42498;3;3;
42499;6;6;
42500;3;3;
42501;6;6;
42502;2;2;
42503;4;4;
42504;3;3;
42505;3;3;
42506;3;3;
42507;3;3;
42508;1;1;
42509;3;3;
42510;1;1;
42511;1;1;
42512;1;1;
42513;1;1;
42514;1;1;
42515;6;6;
42516;3;3;
42517;3;3;
42518;3;3;
42519;3;3;
42520;3;3;
42521;3;3;
42522;3;3;
42523;3;3;
42524;3;3;
42525;3;3;
42526;3;3;
42527;6;6;
42528;3;3;
42529;3;3;
42530;3;3;
42531;3;3;
42532;3;3;
42533;1;1;
42534;1;1;
42535;1;1;
42536;1;1;
42537;1;1;
42538;3;3;
42539;3;3;
42540;3;3;
42541;3;3;
42542;3;3;
42543;3;3;
42544;6;6;
42545;3;3;
42546;9;9;
42547;1;1;
42548;3;3;
42549;6;6;
42550;3;3;
42551;6;6;
42552;3;3;
42553;6;6;
42554;6;6;
42555;6;6;
42556;9;9;
42557;3;3;
42558;3;3;
42559;3;3;
42560;3;3;
42561;6;6;
42562;6;6;
42563;15;15;
42564;3;3;
42565;3;3;
42566;3;3;
42567;3;3;
42568;3;3;
42569;5;5;
42570;3;3;
42571;4;4;
42572;3;3;
42573;6;6;
42574;6;6;
42575;3;3;
42576;6;6;
42577;3;3;
42578;3;3;
42579;3;3;
42580;3;3;
42581;3;3;
42582;3;3;
42583;3;3;
42584;3;3;
42585;3;3;
42586;3;3;
42587;3;3;
42588;3;3;
42589;3;3;
42590;3;3;
42591;3;3;
42592;3;3;
42593;3;3;
42594;3;3;
42595;3;3;
42596;3;3;
42597;3;3;
42598;3;3;
42599;3;3;
42600;6;6;
42601;3;3;
42602;3;3;
42603;3;3;
42604;3;3;
42605;3;3;
42606;3;3;
42607;6;6;
42608;3;3;
42609;6;6;
42610;3;3;
42611;3;3;
42612;1;1;
42613;6;6;
42614;6;6;
42615;1;1;
42616;4;4;
42617;3;3;
42618;1;1;
42619;9;9;
42620;3;3;
42621;6;6;
42622;3;3;
42623;3;3;
42624;10;10;
42625;3;3;
42626;6;6;
42627;6;6;
42628;3;3;
42629;12;12;
42630;3;3;
42631;3;3;
42632;6;6;
42633;3;3;
42634;6;6;
42635;3;3;
42636;3;3;
42637;3;3;
42638;3;3;
42639;3;3;
42640;6;6;
42641;3;3;
42642;3;3;
42643;9;9;
42644;9;9;
42645;1;1;
42646;3;3;
42647;6;6;
42648;6;6;
42649;6;6;
42650;6;6;
42651;1;1;
42652;1;1;
42653;6;6;
42654;1;1;
42655;3;3;
42656;3;3;
42657;9;9;
42658;6;6;
42659;6;6;
42660;3;3;
42661;6;6;
42662;3;3;
42663;3;3;
42664;3;3;
42665;3;3;
42666;6;6;
42667;3;3;
42668;3;3;
42669;4;4;
42670;3;3;
42671;3;3;
42672;4;4;
42673;4;4;
42674;1;1;
42675;4;4;
42676;3;3;
42677;4;4;
42678;3;3;
42679;3;3;
42680;3;3;
42681;3;3;
42682;3;3;
42683;3;3;
42684;3;3;
42685;3;3;
42686;6;6;
42687;6;6;
42688;3;3;
42689;3;3;
42690;3;3;
42691;6;6;
42692;4;4;
42693;3;3;
42694;3;3;
42695;3;3;
42696;3;3;
42697;6;6;
42698;6;6;
42699;6;6;
42700;6;6;
42701;3;3;
42702;3;3;
42703;3;3;
42704;3;3;
42705;3;3;
42706;6;6;
42707;3;3;
42708;9;9;
42709;3;3;
42710;3;3;
42711;3;3;
42712;6;6;
42713;9;9;
42714;3;3;
42715;3;3;
42716;3;3;
42717;3;3;
42718;3;3;
42719;3;3;
42720;7;7;
42721;9;9;
42722;3;3;
42723;3;3;
42724;3;3;
42725;1;1;
42726;3;3;
42727;3;3;
42728;3;3;
42729;10;10;
42730;3;3;
42731;1;1;
42732;1;1;
42733;1;1;
42734;3;3;
42735;3;3;
42736;6;6;
42737;6;6;
42738;3;3;
42739;6;6;
42740;3;3;
42741;3;3;
42742;6;6;
42743;3;3;
42744;6;6;
42745;6;6;
42746;3;3;
42747;6;6;
42748;6;6;
42749;3;3;
42750;12;12;
42751;3;3;
42752;9;9;
42753;6;6;
42754;3;3;
42755;6;6;
42756;3;3;
42757;3;3;
