id,x,y,z
828,1631.008,4248.75,3.3671
829,1631.008,4248.75,3.3671
830,1631.008,4248.75,3.3671
831,1510.448,4113.61,3.983
832,1510.448,4113.61,3.983
833,1510.448,4113.61,3.983
834,1391.884,3978.14,-4.5734
835,1391.884,3978.14,-4.5734
836,1391.884,3978.14,-4.5734
837,1274.689,3841.47,2.3552
838,1274.689,3841.47,2.3552
839,1274.689,3841.47,2.3552
840,1160.573,3703.87,4.562
841,1160.573,3703.87,4.562
842,1160.573,3703.87,4.562
843,1046.679,3567.76,2.9662
844,1046.679,3567.76,2.9662
845,1046.679,3567.76,2.9662
846,930.643,3434.34,0.6567
847,930.643,3434.34,0.6567
848,930.643,3434.34,0.6567
849,812.628,3299.94,5.1449
850,812.628,3299.94,5.1449
851,812.628,3299.94,5.1449
852,696.578,3163.49,0.8441
853,696.578,3163.49,0.8441
854,696.578,3163.49,0.8441
855,582.099,3027.8,0.6031
856,582.099,3027.8,0.6031
857,582.099,3027.8,0.6031
858,465.283,2891.24,0.2877
859,465.283,2891.24,0.2877
860,465.283,2891.24,0.2877
861,346.772,2758.15,-0.8548
862,346.772,2758.15,-0.8548
863,346.772,2758.15,-0.8548
864,226.771,2622.06,1.7662
865,226.771,2622.06,1.7662
866,226.771,2622.06,1.7662
867,113.578,2483.34,-1.4141
868,113.578,2483.34,-1.4141
869,113.578,2483.34,-1.4141
870,0.848,2346.93,0.6325
871,0.848,2346.93,0.6325
872,0.848,2346.93,0.6325
873,-115.608,2213.77,0.7576
874,-115.608,2213.77,0.7576
875,-115.608,2213.77,0.7576
876,-236.146,2080.3,-0.4694
877,-236.146,2080.3,-0.4694
878,-236.146,2080.3,-0.4694
879,-354.024,1943.71,-0.0272
880,-354.024,1943.71,-0.0272
881,-354.024,1943.71,-0.0272
882,-468.045,1803.82,6.2072
883,-468.045,1803.82,6.2072
884,-468.045,1803.82,6.2072
885,-584.73,1670.14,16.6631
886,-584.73,1670.14,16.6631
887,-584.73,1670.14,16.6631
888,-707.004,1535.07,23.1313
889,-707.004,1535.07,23.1313
890,-707.004,1535.07,23.1313
891,-821.913,1391.87,19.9445
892,-821.913,1391.87,19.9445
893,-821.913,1391.87,19.9445
894,-936.268,1235.47,10.2067
895,-936.268,1235.47,10.2067
896,-936.268,1235.47,10.2067
897,-839.351,1096.14,2.411
898,-839.351,1096.14,2.411
899,-839.351,1096.14,2.411
900,-768.531,1244.3,6.1457
901,-768.531,1244.3,6.1457
902,-768.531,1244.3,6.1457
903,-668.777,1383.4,11.5157
904,-668.777,1383.4,11.5157
905,-668.777,1383.4,11.5157
906,-556.121,1517.71,10.6637
907,-556.121,1517.71,10.6637
908,-556.121,1517.71,10.6637
909,-419.927,1645.55,4.8684
910,-419.927,1645.55,4.8684
911,-419.927,1645.55,4.8684
912,-310.413,1794.27,2.5873
913,-310.413,1794.27,2.5873
914,-310.413,1794.27,2.5873
915,-193.895,1933.49,0.0961
916,-193.895,1933.49,0.0961
917,-193.895,1933.49,0.0961
918,-71.377,2065.82,3.1782
919,-71.377,2065.82,3.1782
920,-71.377,2065.82,3.1782
921,53.149,2197.27,0.6161
922,53.149,2197.27,0.6161
923,53.149,2197.27,0.6161
924,163.473,2332.03,0.6747
925,163.473,2332.03,0.6747
926,163.473,2332.03,0.6747
927,270.362,2473.21,-1.186
928,270.362,2473.21,-1.186
929,270.362,2473.21,-1.186
930,379.332,2610.3,-0.2611
931,379.332,2610.3,-0.2611
932,379.332,2610.3,-0.2611
933,513.119,2740.43,-2.004
934,513.119,2740.43,-2.004
935,513.119,2740.43,-2.004
936,630.616,2882.38,0.4545
937,630.616,2882.38,0.4545
938,630.616,2882.38,0.4545
939,747.31,3017.09,-0.1927
940,747.31,3017.09,-0.1927
941,747.31,3017.09,-0.1927
942,859.278,3154.07,0.9775
943,859.278,3154.07,0.9775
944,859.278,3154.07,0.9775
945,978.259,3289.87,0.1352
946,978.259,3289.87,0.1352
947,978.259,3289.87,0.1352
948,1098.938,3419.5,-1.8573
949,1098.938,3419.5,-1.8573
950,1098.938,3419.5,-1.8573
951,1211.696,3554.27,0.5796
952,1211.696,3554.27,0.5796
953,1211.696,3554.27,0.5796
954,1325.371,3692.38,3.3158
955,1325.371,3692.38,3.3158
956,1325.371,3692.38,3.3158
957,1438.488,3828.66,0.8146
958,1438.488,3828.66,0.8146
959,1438.488,3828.66,0.8146
960,1558.475,3965.81,-0.8543
961,1558.475,3965.81,-0.8543
962,1558.475,3965.81,-0.8543
963,1675.798,4097.34,4.9033
964,1675.798,4097.34,4.9033
965,1675.798,4097.34,4.9033
966,1794.076,4229.69,-0.7731
967,1794.076,4229.69,-0.7731
968,1794.076,4229.69,-0.7731
969,1917.698,4353.89,-1.846
970,1917.698,4353.89,-1.846
971,1917.698,4353.89,-1.846
972,2052.954,4449.95,7.0885
973,2052.954,4449.95,7.0885
974,2052.954,4449.95,7.0885
975,2186.022,4394.24,-0.1129
976,2186.022,4394.24,-0.1129
977,2186.022,4394.24,-0.1129
978,2303.886,4349.67,-1.2137
979,2303.886,4349.67,-1.2137
980,2303.886,4349.67,-1.2137
981,2409.707,4304.24,-4.22
982,2409.707,4304.24,-4.22
983,2409.707,4304.24,-4.22
984,-755.594,978.87,1.981
985,-755.594,978.87,1.981
986,-755.594,978.87,1.981
987,-725.932,861.82,2.6884
988,-725.932,861.82,2.6884
989,-725.932,861.82,2.6884
990,-662.335,793.34,2.7946
991,-662.335,793.34,2.7946
992,-662.335,793.34,2.7946
993,-702.939,1121.86,2.1483
994,-702.939,1121.86,2.1483
995,-702.939,1121.86,2.1483
996,-625.183,1252.22,2.7042
997,-625.183,1252.22,2.7042
998,-625.183,1252.22,2.7042
999,-534.915,1375.57,3.6324
1000,-534.915,1375.57,3.6324
1001,-534.915,1375.57,3.6324
1002,-434.393,1487.63,2.2708
1003,-434.393,1487.63,2.2708
1004,-434.393,1487.63,2.2708
1005,-620.236,705.62,4.0241
1006,-620.236,705.62,4.0241
1007,-620.236,705.62,4.0241
1008,-573.676,642.78,4.2575
1009,-573.676,642.78,4.2575
1010,-573.676,642.78,4.2575
1011,501.27,1140.44,-1.0648
1012,501.27,1140.44,-1.0648
1013,501.27,1140.44,-1.0648
1014,2501.567,4257.73,-4.6685
1015,2501.567,4257.73,-4.6685
1016,2501.567,4257.73,-4.6685
1017,2587.295,4207.43,0.2862
1018,2587.295,4207.43,0.2862
1019,2587.295,4207.43,0.2862
1020,2648.521,4138.22,1.4992
1021,2648.521,4138.22,1.4992
1022,2648.521,4138.22,1.4992
1023,2707.636,4057.27,-3.1563
1024,2707.636,4057.27,-3.1563
1025,2707.636,4057.27,-3.1563
1026,-88.819,623.85,-0.0516
1027,-88.819,623.85,-0.0516
1028,-88.819,623.85,-0.0516
1029,-178.999,655.46,-0.5056
1030,-178.999,655.46,-0.5056
1031,-178.999,655.46,-0.5056
1032,-5.666,699.2,-0.5511
1033,-5.666,699.2,-0.5511
1034,-5.666,699.2,-0.5511
1035,-210.679,722.54,0.5504
1036,-210.679,722.54,0.5504
1037,-210.679,722.54,0.5504
1038,-212.006,779.86,1.9501
1039,-212.006,779.86,1.9501
1040,-212.006,779.86,1.9501
1041,-203.67,838.89,2.7124
1042,-203.67,838.89,2.7124
1043,-203.67,838.89,2.7124
1044,-182.68,886.74,1.3445
1045,-182.68,886.74,1.3445
1046,-182.68,886.74,1.3445
1047,-124.705,918.98,1.2558
1048,-124.705,918.98,1.2558
1049,-124.705,918.98,1.2558
1050,-115.997,717.5,1.4869
1051,-115.997,717.5,1.4869
1052,-115.997,717.5,1.4869
1053,-140.054,790.96,2.4904
1054,-140.054,790.96,2.4904
1055,-140.054,790.96,2.4904
1056,-48.769,783.39,0.9713
1057,-48.769,783.39,0.9713
1058,-48.769,783.39,0.9713
1059,-116.302,846.03,1.6292
1060,-116.302,846.03,1.6292
1061,-116.302,846.03,1.6292
1062,73.562,796.94,1.611
1063,73.562,796.94,1.611
1064,73.562,796.94,1.611
1065,-29.123,860.21,1.7804
1066,-29.123,860.21,1.7804
1067,-29.123,860.21,1.7804
1068,-50.297,938.64,2.0707
1069,-50.297,938.64,2.0707
1070,-50.297,938.64,2.0707
1071,-53.265,1005.74,1.7864
1072,-53.265,1005.74,1.7864
1073,-53.265,1005.74,1.7864
1074,-46.753,1054.7,0.856
1075,-46.753,1054.7,0.856
1076,-46.753,1054.7,0.856
1077,-16.805,1087.18,-1.2348
1078,-16.805,1087.18,-1.2348
1079,-16.805,1087.18,-1.2348
1080,44.559,1102.5,-2.1432
1081,44.559,1102.5,-2.1432
1082,44.559,1102.5,-2.1432
1083,71.309,1156.97,0.5777
1084,71.309,1156.97,0.5777
1085,71.309,1156.97,0.5777
1086,77.742,1207.45,2.1713
1087,77.742,1207.45,2.1713
1088,77.742,1207.45,2.1713
1089,108.66,1239.47,2.0741
1090,108.66,1239.47,2.0741
1091,108.66,1239.47,2.0741
1092,168.238,1254.5,0.3585
1093,168.238,1254.5,0.3585
1094,168.238,1254.5,0.3585
1095,166.454,893.94,0.149
1096,166.454,893.94,0.149
1097,166.454,893.94,0.149
1098,54.686,898.34,1.3044
1099,54.686,898.34,1.3044
1100,54.686,898.34,1.3044
1101,18.088,968.25,0.8736
1102,18.088,968.25,0.8736
1103,18.088,968.25,0.8736
1104,110.925,971.9,0.1479
1105,110.925,971.9,0.1479
1106,110.925,971.9,0.1479
1107,31.636,1029.43,-0.8827
1108,31.636,1029.43,-0.8827
1109,31.636,1029.43,-0.8827
1110,232.389,1006.69,0.5725
1111,232.389,1006.69,0.5725
1112,232.389,1006.69,0.5725
1113,117.283,1039.04,0.4209
1114,117.283,1039.04,0.4209
1115,117.283,1039.04,0.4209
1116,138.416,1095.0,1.6106
1117,138.416,1095.0,1.6106
1118,138.416,1095.0,1.6106
1119,145.773,1175.75,-0.3914
1120,145.773,1175.75,-0.3914
1121,145.773,1175.75,-0.3914
1122,207.741,1108.26,1.3128
1123,207.741,1108.26,1.3128
1124,207.741,1108.26,1.3128
1125,295.003,1100.98,-0.7509
1126,295.003,1100.98,-0.7509
1127,295.003,1100.98,-0.7509
1128,387.22,1137.24,-1.3728
1129,387.22,1137.24,-1.3728
1130,387.22,1137.24,-1.3728
1131,230.254,1182.51,-0.6599
1132,230.254,1182.51,-0.6599
1133,230.254,1182.51,-0.6599
1134,318.842,1199.38,-1.4225
1135,318.842,1199.38,-1.4225
1136,318.842,1199.38,-1.4225
1137,424.017,1228.55,-3.5447
1138,424.017,1228.55,-3.5447
1139,424.017,1228.55,-3.5447
1140,253.324,1258.2,-0.0385
1141,253.324,1258.2,-0.0385
1142,253.324,1258.2,-0.0385
1143,199.296,1312.58,1.3695
1144,199.296,1312.58,1.3695
1145,199.296,1312.58,1.3695
1146,341.654,1283.96,-1.8825
1147,341.654,1283.96,-1.8825
1148,341.654,1283.96,-1.8825
1149,271.413,1327.21,1.0366
1150,271.413,1327.21,1.0366
1151,271.413,1327.21,1.0366
1152,218.232,1363.87,2.3139
1153,218.232,1363.87,2.3139
1154,218.232,1363.87,2.3139
1155,261.776,1394.34,1.4827
1156,261.776,1394.34,1.4827
1157,261.776,1394.34,1.4827
1158,306.752,1432.86,-1.2515
1159,306.752,1432.86,-1.2515
1160,306.752,1432.86,-1.2515
1161,339.282,1362.97,-0.3717
1162,339.282,1362.97,-0.3717
1163,339.282,1362.97,-0.3717
1164,434.841,1324.73,-2.405
1165,434.841,1324.73,-2.405
1166,434.841,1324.73,-2.405
1167,543.574,1259.05,-4.7078
1168,543.574,1259.05,-4.7078
1169,543.574,1259.05,-4.7078
1170,655.599,1324.47,-0.0957
1171,655.599,1324.47,-0.0957
1172,655.599,1324.47,-0.0957
1173,762.538,1424.71,1.9941
1174,762.538,1424.71,1.9941
1175,762.538,1424.71,1.9941
1176,405.123,1413.8,0.1107
1177,405.123,1413.8,0.1107
1178,405.123,1413.8,0.1107
1179,531.104,1378.33,-2.6497
1180,531.104,1378.33,-2.6497
1181,531.104,1378.33,-2.6497
1182,636.123,1435.4,0.4097
1183,636.123,1435.4,0.4097
1184,636.123,1435.4,0.4097
1185,2063.074,4311.88,2.1087
1186,2063.074,4311.88,2.1087
1187,2063.074,4311.88,2.1087
1188,1947.691,4212.97,0.5496
1189,1947.691,4212.97,0.5496
1190,1947.691,4212.97,0.5496
1191,2195.645,4284.13,2.7081
1192,2195.645,4284.13,2.7081
1193,2195.645,4284.13,2.7081
1194,2317.134,4259.47,0.5584
1195,2317.134,4259.47,0.5584
1196,2317.134,4259.47,0.5584
1197,1833.446,4094.71,3.9906
1198,1833.446,4094.71,3.9906
1199,1833.446,4094.71,3.9906
1200,2420.775,4223.76,-2.9222
1201,2420.775,4223.76,-2.9222
1202,2420.775,4223.76,-2.9222
1203,308.595,1537.62,-0.9843
1204,308.595,1537.62,-0.9843
1205,308.595,1537.62,-0.9843
1206,335.337,1473.4,-1.0767
1207,335.337,1473.4,-1.0767
1208,335.337,1473.4,-1.0767
1209,345.941,1575.77,-1.8853
1210,345.941,1575.77,-1.8853
1211,345.941,1575.77,-1.8853
1212,381.081,1622.27,-1.6583
1213,381.081,1622.27,-1.6583
1214,381.081,1622.27,-1.6583
1215,416.847,1665.82,-1.2391
1216,416.847,1665.82,-1.2391
1217,416.847,1665.82,-1.2391
1218,448.019,1710.33,-0.9379
1219,448.019,1710.33,-0.9379
1220,448.019,1710.33,-0.9379
1221,480.943,1753.78,-0.1699
1222,480.943,1753.78,-0.1699
1223,480.943,1753.78,-0.1699
1224,514.545,1794.31,-0.4622
1225,514.545,1794.31,-0.4622
1226,514.545,1794.31,-0.4622
1227,555.11,1833.22,-0.7722
1228,555.11,1833.22,-0.7722
1229,555.11,1833.22,-0.7722
1230,599.126,1872.56,-0.368
1231,599.126,1872.56,-0.368
1232,599.126,1872.56,-0.368
1233,647.986,1912.39,0.7716
1234,647.986,1912.39,0.7716
1235,647.986,1912.39,0.7716
1236,659.348,1965.95,1.4727
1237,659.348,1965.95,1.4727
1238,659.348,1965.95,1.4727
1239,699.585,1999.45,0.7237
1240,699.585,1999.45,0.7237
1241,699.585,1999.45,0.7237
1242,738.242,2040.07,0.5747
1243,738.242,2040.07,0.5747
1244,738.242,2040.07,0.5747
1245,771.209,2082.18,0.4318
1246,771.209,2082.18,0.4318
1247,771.209,2082.18,0.4318
1248,802.927,2128.69,-0.5944
1249,802.927,2128.69,-0.5944
1250,802.927,2128.69,-0.5944
1251,841.103,2167.88,-1.0636
1252,841.103,2167.88,-1.0636
1253,841.103,2167.88,-1.0636
1254,876.883,2210.51,-1.0239
1255,876.883,2210.51,-1.0239
1256,876.883,2210.51,-1.0239
1257,380.173,1499.73,0.0397
1258,380.173,1499.73,0.0397
1259,380.173,1499.73,0.0397
1260,412.38,1549.14,-0.498
1261,412.38,1549.14,-0.498
1262,412.38,1549.14,-0.498
1263,461.711,1465.14,-1.5824
1264,461.711,1465.14,-1.5824
1265,461.711,1465.14,-1.5824
1266,545.638,1480.07,-2.8654
1267,545.638,1480.07,-2.8654
1268,545.638,1480.07,-2.8654
1269,480.265,1531.66,-1.2958
1270,480.265,1531.66,-1.2958
1271,480.265,1531.66,-1.2958
1272,449.071,1597.27,-1.07
1273,449.071,1597.27,-1.07
1274,449.071,1597.27,-1.07
1275,476.792,1645.58,-0.5157
1276,476.792,1645.58,-0.5157
1277,476.792,1645.58,-0.5157
1278,504.232,1697.74,0.6867
1279,504.232,1697.74,0.6867
1280,504.232,1697.74,0.6867
1281,541.429,1740.55,2.1571
1282,541.429,1740.55,2.1571
1283,541.429,1740.55,2.1571
1284,569.738,1782.28,0.6819
1285,569.738,1782.28,0.6819
1286,569.738,1782.28,0.6819
1287,618.208,1808.31,0.0234
1288,618.208,1808.31,0.0234
1289,618.208,1808.31,0.0234
1290,672.125,1843.07,-0.3346
1291,672.125,1843.07,-0.3346
1292,672.125,1843.07,-0.3346
1293,530.408,1571.84,0.3507
1294,530.408,1571.84,0.3507
1295,530.408,1571.84,0.3507
1296,534.305,1639.25,0.711
1297,534.305,1639.25,0.711
1298,534.305,1639.25,0.711
1299,569.794,1683.67,1.6664
1300,569.794,1683.67,1.6664
1301,569.794,1683.67,1.6664
1302,617.379,1734.47,2.2585
1303,617.379,1734.47,2.2585
1304,617.379,1734.47,2.2585
1305,619.058,1533.23,1.1815
1306,619.058,1533.23,1.1815
1307,619.058,1533.23,1.1815
1308,716.917,1509.06,2.4606
1309,716.917,1509.06,2.4606
1310,716.917,1509.06,2.4606
1311,843.44,1548.82,3.2915
1312,843.44,1548.82,3.2915
1313,843.44,1548.82,3.2915
1314,602.936,1607.36,0.3568
1315,602.936,1607.36,0.3568
1316,602.936,1607.36,0.3568
1317,636.41,1660.24,0.4759
1318,636.41,1660.24,0.4759
1319,636.41,1660.24,0.4759
1320,711.965,1593.57,2.7527
1321,711.965,1593.57,2.7527
1322,711.965,1593.57,2.7527
1323,681.158,1770.55,0.8125
1324,681.158,1770.55,0.8125
1325,681.158,1770.55,0.8125
1326,696.206,1686.19,1.4968
1327,696.206,1686.19,1.4968
1328,696.206,1686.19,1.4968
1329,791.821,1650.4,4.2357
1330,791.821,1650.4,4.2357
1331,791.821,1650.4,4.2357
1332,906.448,1659.11,1.0524
1333,906.448,1659.11,1.0524
1334,906.448,1659.11,1.0524
1335,749.03,1729.9,1.881
1336,749.03,1729.9,1.881
1337,749.03,1729.9,1.881
1338,828.324,1732.74,2.4791
1339,828.324,1732.74,2.4791
1340,828.324,1732.74,2.4791
1341,1018.945,1720.56,0.1248
1342,1018.945,1720.56,0.1248
1343,1018.945,1720.56,0.1248
1344,916.456,1761.82,1.2083
1345,916.456,1761.82,1.2083
1346,916.456,1761.82,1.2083
1347,756.307,1804.97,0.5554
1348,756.307,1804.97,0.5554
1349,756.307,1804.97,0.5554
1350,841.098,1806.42,2.5006
1351,841.098,1806.42,2.5006
1352,841.098,1806.42,2.5006
1353,725.383,1878.42,-0.0443
1354,725.383,1878.42,-0.0443
1355,725.383,1878.42,-0.0443
1356,806.69,1867.83,1.4712
1357,806.69,1867.83,1.4712
1358,806.69,1867.83,1.4712
1359,710.923,1940.71,0.0689
1360,710.923,1940.71,0.0689
1361,710.923,1940.71,0.0689
1362,764.436,1979.01,0.7145
1363,764.436,1979.01,0.7145
1364,764.436,1979.01,0.7145
1365,770.782,1920.31,0.9894
1366,770.782,1920.31,0.9894
1367,770.782,1920.31,0.9894
1368,1106.916,1833.37,-2.4041
1369,1106.916,1833.37,-2.4041
1370,1106.916,1833.37,-2.4041
1371,991.275,1812.26,-0.4632
1372,991.275,1812.26,-0.4632
1373,991.275,1812.26,-0.4632
1374,901.681,1856.14,1.97
1375,901.681,1856.14,1.97
1376,901.681,1856.14,1.97
1377,837.783,1935.1,2.0875
1378,837.783,1935.1,2.0875
1379,837.783,1935.1,2.0875
1380,812.921,2016.78,1.2106
1381,812.921,2016.78,1.2106
1382,812.921,2016.78,1.2106
1383,823.062,2077.26,0.3632
1384,823.062,2077.26,0.3632
1385,823.062,2077.26,0.3632
1386,863.71,2113.95,-0.175
1387,863.71,2113.95,-0.175
1388,863.71,2113.95,-0.175
1389,906.551,2153.52,0.0453
1390,906.551,2153.52,0.0453
1391,906.551,2153.52,0.0453
1392,913.155,2252.45,-1.4826
1393,913.155,2252.45,-1.4826
1394,913.155,2252.45,-1.4826
1395,943.818,2194.97,0.9651
1396,943.818,2194.97,0.9651
1397,943.818,2194.97,0.9651
1398,947.024,2294.74,-2.3589
1399,947.024,2294.74,-2.3589
1400,947.024,2294.74,-2.3589
1401,973.765,2239.12,-0.7654
1402,973.765,2239.12,-0.7654
1403,973.765,2239.12,-0.7654
1404,982.605,2334.48,-1.2098
1405,982.605,2334.48,-1.2098
1406,982.605,2334.48,-1.2098
1407,1016.905,2372.59,0.2052
1408,1016.905,2372.59,0.2052
1409,1016.905,2372.59,0.2052
1410,1045.195,2412.12,1.9849
1411,1045.195,2412.12,1.9849
1412,1045.195,2412.12,1.9849
1413,1076.789,2451.16,1.8703
1414,1076.789,2451.16,1.8703
1415,1076.789,2451.16,1.8703
1416,1109.966,2488.6,1.6559
1417,1109.966,2488.6,1.6559
1418,1109.966,2488.6,1.6559
1419,1148.336,2529.18,1.8557
1420,1148.336,2529.18,1.8557
1421,1148.336,2529.18,1.8557
1422,1008.716,2283.3,-0.956
1423,1008.716,2283.3,-0.956
1424,1008.716,2283.3,-0.956
1425,1049.164,2322.11,0.2547
1426,1049.164,2322.11,0.2547
1427,1049.164,2322.11,0.2547
1428,1085.253,2363.29,-0.1092
1429,1085.253,2363.29,-0.1092
1430,1085.253,2363.29,-0.1092
1431,1102.825,2404.47,0.4071
1432,1102.825,2404.47,0.4071
1433,1102.825,2404.47,0.4071
1434,1138.693,2434.14,0.3442
1435,1138.693,2434.14,0.3442
1436,1138.693,2434.14,0.3442
1437,1164.166,2476.61,0.681
1438,1164.166,2476.61,0.681
1439,1164.166,2476.61,0.681
1440,1185.326,2565.99,0.7022
1441,1185.326,2565.99,0.7022
1442,1185.326,2565.99,0.7022
1443,1216.196,2497.37,0.1666
1444,1216.196,2497.37,0.1666
1445,1216.196,2497.37,0.1666
1446,1216.373,2611.49,0.2362
1447,1216.373,2611.49,0.2362
1448,1216.373,2611.49,0.2362
1449,1240.624,2553.53,0.077
1450,1240.624,2553.53,0.077
1451,1240.624,2553.53,0.077
1452,1251.325,2654.99,0.0466
1453,1251.325,2654.99,0.0466
1454,1251.325,2654.99,0.0466
1455,1297.06,2694.46,-0.5168
1456,1297.06,2694.46,-0.5168
1457,1297.06,2694.46,-0.5168
1458,1326.014,2745.0,-1.0371
1459,1326.014,2745.0,-1.0371
1460,1326.014,2745.0,-1.0371
1461,1359.072,2786.19,-0.8126
1462,1359.072,2786.19,-0.8126
1463,1359.072,2786.19,-0.8126
1464,1397.617,2825.35,-0.2013
1465,1397.617,2825.35,-0.2013
1466,1397.617,2825.35,-0.2013
1467,1439.461,2863.02,0.0605
1468,1439.461,2863.02,0.0605
1469,1439.461,2863.02,0.0605
1470,1470.655,2904.58,0.7767
1471,1470.655,2904.58,0.7767
1472,1470.655,2904.58,0.7767
1473,1270.877,2602.62,0.1128
1474,1270.877,2602.62,0.1128
1475,1270.877,2602.62,0.1128
1476,1304.465,2641.12,0.2311
1477,1304.465,2641.12,0.2311
1478,1304.465,2641.12,0.2311
1479,1534.226,2921.48,0.3135
1480,1534.226,2921.48,0.3135
1481,1534.226,2921.48,0.3135
1482,1559.507,2986.06,-1.1988
1483,1559.507,2986.06,-1.1988
1484,1559.507,2986.06,-1.1988
1485,1593.209,3038.34,-1.337
1486,1593.209,3038.34,-1.337
1487,1593.209,3038.34,-1.337
1488,1631.413,3082.95,0.3243
1489,1631.413,3082.95,0.3243
1490,1631.413,3082.95,0.3243
1491,1670.642,3125.06,-0.3362
1492,1670.642,3125.06,-0.3362
1493,1670.642,3125.06,-0.3362
1494,1701.347,3169.08,-0.2817
1495,1701.347,3169.08,-0.2817
1496,1701.347,3169.08,-0.2817
1497,1735.902,3211.61,2.9539
1498,1735.902,3211.61,2.9539
1499,1735.902,3211.61,2.9539
1500,1771.398,3253.19,3.1159
1501,1771.398,3253.19,3.1159
1502,1771.398,3253.19,3.1159
1503,1807.304,3295.6,0.2403
1504,1807.304,3295.6,0.2403
1505,1807.304,3295.6,0.2403
1506,1841.96,3338.59,-1.4147
1507,1841.96,3338.59,-1.4147
1508,1841.96,3338.59,-1.4147
1509,1881.773,3377.42,-1.3761
1510,1881.773,3377.42,-1.3761
1511,1881.773,3377.42,-1.3761
1512,1917.609,3414.06,-1.4234
1513,1917.609,3414.06,-1.4234
1514,1917.609,3414.06,-1.4234
1515,1943.465,3453.65,-1.6643
1516,1943.465,3453.65,-1.6643
1517,1943.465,3453.65,-1.6643
1518,1974.212,3493.91,-1.4568
1519,1974.212,3493.91,-1.4568
1520,1974.212,3493.91,-1.4568
1521,2008.752,3531.24,-1.6805
1522,2008.752,3531.24,-1.6805
1523,2008.752,3531.24,-1.6805
1524,2049.237,3569.88,-1.0866
1525,2049.237,3569.88,-1.0866
1526,2049.237,3569.88,-1.0866
1527,2084.243,3606.87,0.0106
1528,2084.243,3606.87,0.0106
1529,2084.243,3606.87,0.0106
1530,2114.826,3652.67,0.7385
1531,2114.826,3652.67,0.7385
1532,2114.826,3652.67,0.7385
1533,2149.709,3692.96,-1.1438
1534,2149.709,3692.96,-1.1438
1535,2149.709,3692.96,-1.1438
1536,2194.498,3732.48,-3.4022
1537,2194.498,3732.48,-3.4022
1538,2194.498,3732.48,-3.4022
1539,2225.045,3782.42,-2.9229
1540,2225.045,3782.42,-2.9229
1541,2225.045,3782.42,-2.9229
1542,2257.422,3823.8,-1.8049
1543,2257.422,3823.8,-1.8049
1544,2257.422,3823.8,-1.8049
1545,2292.998,3865.83,-0.8324
1546,2292.998,3865.83,-0.8324
1547,2292.998,3865.83,-0.8324
1548,2332.7,3907.69,-0.0637
1549,2332.7,3907.69,-0.0637
1550,2332.7,3907.69,-0.0637
1551,2370.737,3953.79,0.2138
1552,2370.737,3953.79,0.2138
1553,2370.737,3953.79,0.2138
1554,2452.926,3973.9,-0.4773
1555,2452.926,3973.9,-0.4773
1556,2452.926,3973.9,-0.4773
1557,2450.991,4043.99,-1.7856
1558,2450.991,4043.99,-1.7856
1559,2450.991,4043.99,-1.7856
1560,2486.93,4083.48,-1.6388
1561,2486.93,4083.48,-1.6388
1562,2486.93,4083.48,-1.6388
1563,2521.211,4128.22,-1.6723
1564,2521.211,4128.22,-1.6723
1565,2521.211,4128.22,-1.6723
1566,2506.669,4192.04,-2.7017
1567,2506.669,4192.04,-2.7017
1568,2506.669,4192.04,-2.7017
1569,1727.414,3961.91,0.9364
1570,1727.414,3961.91,0.9364
1571,1727.414,3961.91,0.9364
1572,1593.291,3835.49,-0.3946
1573,1593.291,3835.49,-0.3946
1574,1593.291,3835.49,-0.3946
1575,1487.215,3690.84,6.006
1576,1487.215,3690.84,6.006
1577,1487.215,3690.84,6.006
1578,1367.595,3559.68,1.9442
1579,1367.595,3559.68,1.9442
1580,1367.595,3559.68,1.9442
1581,1265.06,3420.51,-2.4599
1582,1265.06,3420.51,-2.4599
1583,1265.06,3420.51,-2.4599
1584,1139.195,3286.74,-3.6927
1585,1139.195,3286.74,-3.6927
1586,1139.195,3286.74,-3.6927
1587,1009.784,3163.68,-1.6876
1588,1009.784,3163.68,-1.6876
1589,1009.784,3163.68,-1.6876
1590,905.385,3023.87,-2.094
1591,905.385,3023.87,-2.094
1592,905.385,3023.87,-2.094
1593,793.723,2888.75,0.3347
1594,793.723,2888.75,0.3347
1595,793.723,2888.75,0.3347
1596,680.375,2763.03,1.5958
1597,680.375,2763.03,1.5958
1598,680.375,2763.03,1.5958
1599,494.435,2596.14,0.01
1600,494.435,2596.14,0.01
1601,494.435,2596.14,0.01
1602,412.178,2472.06,3.3367
1603,412.178,2472.06,3.3367
1604,412.178,2472.06,3.3367
1605,307.553,2340.74,-0.2378
1606,307.553,2340.74,-0.2378
1607,307.553,2340.74,-0.2378
1608,219.028,2194.32,-0.523
1609,219.028,2194.32,-0.523
1610,219.028,2194.32,-0.523
1611,84.064,2060.17,1.5413
1612,84.064,2060.17,1.5413
1613,84.064,2060.17,1.5413
1614,-40.21,1929.18,0.3543
1615,-40.21,1929.18,0.3543
1616,-40.21,1929.18,0.3543
1617,-161.608,1804.83,0.3603
1618,-161.608,1804.83,0.3603
